,price,wind,solar,wind-is_weekend,wind-is_winter,wind-is_summer,wind-is_spring,wind-is_autumn,wind-is_day,solar-is_weekend,solar-is_winter,solar-is_summer,solar-is_spring,solar-is_autumn,solar-is_day
2020-06-27 06:00:00+00:00,28.44,706.0,32.0,706.0,0.0,706.0,0.0,0.0,706.0,32.0,0.0,32.0,0.0,0.0,32.0
2020-06-27 07:00:00+00:00,28.22,558.0,88.0,558.0,0.0,558.0,0.0,0.0,558.0,88.0,0.0,88.0,0.0,0.0,88.0
2020-06-27 08:00:00+00:00,27.1,452.0,164.0,452.0,0.0,452.0,0.0,0.0,452.0,164.0,0.0,164.0,0.0,0.0,164.0
2020-06-27 09:00:00+00:00,28.98,432.0,275.0,432.0,0.0,432.0,0.0,0.0,432.0,275.0,0.0,275.0,0.0,0.0,275.0
2020-06-27 10:00:00+00:00,28.74,524.0,404.0,524.0,0.0,524.0,0.0,0.0,524.0,404.0,0.0,404.0,0.0,0.0,404.0
2020-06-27 11:00:00+00:00,29.13,650.0,501.0,650.0,0.0,650.0,0.0,0.0,650.0,501.0,0.0,501.0,0.0,0.0,501.0
2020-06-27 12:00:00+00:00,29.13,813.0,532.0,813.0,0.0,813.0,0.0,0.0,813.0,532.0,0.0,532.0,0.0,0.0,532.0
2020-06-27 13:00:00+00:00,27.1,937.0,524.0,937.0,0.0,937.0,0.0,0.0,937.0,524.0,0.0,524.0,0.0,0.0,524.0
2020-06-27 14:00:00+00:00,26.13,1030.0,500.0,1030.0,0.0,1030.0,0.0,0.0,1030.0,500.0,0.0,500.0,0.0,0.0,500.0
2020-06-27 15:00:00+00:00,26.66,1085.0,441.0,1085.0,0.0,1085.0,0.0,0.0,1085.0,441.0,0.0,441.0,0.0,0.0,441.0
2020-06-27 16:00:00+00:00,27.08,1100.0,354.0,1100.0,0.0,1100.0,0.0,0.0,1100.0,354.0,0.0,354.0,0.0,0.0,354.0
2020-06-27 17:00:00+00:00,30.52,1113.0,241.0,1113.0,0.0,1113.0,0.0,0.0,1113.0,241.0,0.0,241.0,0.0,0.0,241.0
2020-06-27 18:00:00+00:00,34.0,1307.0,105.0,1307.0,0.0,1307.0,0.0,0.0,1307.0,105.0,0.0,105.0,0.0,0.0,105.0
2020-06-27 19:00:00+00:00,39.56,1439.0,16.0,1439.0,0.0,1439.0,0.0,0.0,1439.0,16.0,0.0,16.0,0.0,0.0,16.0
2020-06-27 20:00:00+00:00,39.84,1380.0,0.0,1380.0,0.0,1380.0,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27 21:00:00+00:00,39.04,1426.0,0.0,1426.0,0.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27 22:00:00+00:00,38.48,1460.0,0.0,1460.0,0.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27 23:00:00+00:00,30.57,1395.0,0.0,1395.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 00:00:00+00:00,29.13,1345.0,0.0,1345.0,0.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 01:00:00+00:00,28.38,1297.0,0.0,1297.0,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 02:00:00+00:00,28.38,1354.0,0.0,1354.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 03:00:00+00:00,28.38,1396.0,0.0,1396.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 04:00:00+00:00,28.28,1485.0,0.0,1485.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 05:00:00+00:00,27.17,1484.0,7.0,1484.0,0.0,1484.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
2020-06-28 06:00:00+00:00,28.0,1468.0,67.0,1468.0,0.0,1468.0,0.0,0.0,1468.0,67.0,0.0,67.0,0.0,0.0,67.0
2020-06-28 07:00:00+00:00,26.36,1360.0,193.0,1360.0,0.0,1360.0,0.0,0.0,1360.0,193.0,0.0,193.0,0.0,0.0,193.0
2020-06-28 08:00:00+00:00,26.49,1209.0,353.0,1209.0,0.0,1209.0,0.0,0.0,1209.0,353.0,0.0,353.0,0.0,0.0,353.0
2020-06-28 09:00:00+00:00,28.28,1087.0,470.0,1087.0,0.0,1087.0,0.0,0.0,1087.0,470.0,0.0,470.0,0.0,0.0,470.0
2020-06-28 10:00:00+00:00,28.09,1084.0,537.0,1084.0,0.0,1084.0,0.0,0.0,1084.0,537.0,0.0,537.0,0.0,0.0,537.0
2020-06-28 11:00:00+00:00,28.88,979.0,565.0,979.0,0.0,979.0,0.0,0.0,979.0,565.0,0.0,565.0,0.0,0.0,565.0
2020-06-28 12:00:00+00:00,28.89,922.0,574.0,922.0,0.0,922.0,0.0,0.0,922.0,574.0,0.0,574.0,0.0,0.0,574.0
2020-06-28 13:00:00+00:00,26.9,1019.0,568.0,1019.0,0.0,1019.0,0.0,0.0,1019.0,568.0,0.0,568.0,0.0,0.0,568.0
2020-06-28 14:00:00+00:00,26.16,1143.0,539.0,1143.0,0.0,1143.0,0.0,0.0,1143.0,539.0,0.0,539.0,0.0,0.0,539.0
2020-06-28 15:00:00+00:00,26.1,1258.0,481.0,1258.0,0.0,1258.0,0.0,0.0,1258.0,481.0,0.0,481.0,0.0,0.0,481.0
2020-06-28 16:00:00+00:00,26.26,1439.0,384.0,1439.0,0.0,1439.0,0.0,0.0,1439.0,384.0,0.0,384.0,0.0,0.0,384.0
2020-06-28 17:00:00+00:00,29.83,1610.0,253.0,1610.0,0.0,1610.0,0.0,0.0,1610.0,253.0,0.0,253.0,0.0,0.0,253.0
2020-06-28 18:00:00+00:00,33.04,1801.0,105.0,1801.0,0.0,1801.0,0.0,0.0,1801.0,105.0,0.0,105.0,0.0,0.0,105.0
2020-06-28 19:00:00+00:00,36.53,1914.0,16.0,1914.0,0.0,1914.0,0.0,0.0,1914.0,16.0,0.0,16.0,0.0,0.0,16.0
2020-06-28 20:00:00+00:00,39.07,1966.0,0.0,1966.0,0.0,1966.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 21:00:00+00:00,31.18,1929.0,0.0,1929.0,0.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 22:00:00+00:00,39.76,1732.0,0.0,1732.0,0.0,1732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 23:00:00+00:00,39.04,1509.0,0.0,1509.0,0.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 00:00:00+00:00,38.07,1329.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 01:00:00+00:00,37.37,1197.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 02:00:00+00:00,37.37,1132.0,0.0,0.0,0.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 03:00:00+00:00,39.04,1079.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 04:00:00+00:00,39.47,1044.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 05:00:00+00:00,39.04,998.0,8.0,0.0,0.0,998.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-06-29 06:00:00+00:00,39.04,867.0,81.0,0.0,0.0,867.0,0.0,0.0,867.0,0.0,0.0,81.0,0.0,0.0,81.0
2020-06-29 07:00:00+00:00,38.8,676.0,219.0,0.0,0.0,676.0,0.0,0.0,676.0,0.0,0.0,219.0,0.0,0.0,219.0
2020-06-29 08:00:00+00:00,39.4,508.0,351.0,0.0,0.0,508.0,0.0,0.0,508.0,0.0,0.0,351.0,0.0,0.0,351.0
2020-06-29 09:00:00+00:00,39.4,431.0,456.0,0.0,0.0,431.0,0.0,0.0,431.0,0.0,0.0,456.0,0.0,0.0,456.0
2020-06-29 10:00:00+00:00,39.69,385.0,519.0,0.0,0.0,385.0,0.0,0.0,385.0,0.0,0.0,519.0,0.0,0.0,519.0
2020-06-29 11:00:00+00:00,39.84,362.0,545.0,0.0,0.0,362.0,0.0,0.0,362.0,0.0,0.0,545.0,0.0,0.0,545.0
2020-06-29 12:00:00+00:00,39.44,424.0,547.0,0.0,0.0,424.0,0.0,0.0,424.0,0.0,0.0,547.0,0.0,0.0,547.0
2020-06-29 13:00:00+00:00,37.14,515.0,540.0,0.0,0.0,515.0,0.0,0.0,515.0,0.0,0.0,540.0,0.0,0.0,540.0
2020-06-29 14:00:00+00:00,33.98,603.0,515.0,0.0,0.0,603.0,0.0,0.0,603.0,0.0,0.0,515.0,0.0,0.0,515.0
2020-06-29 15:00:00+00:00,32.24,703.0,462.0,0.0,0.0,703.0,0.0,0.0,703.0,0.0,0.0,462.0,0.0,0.0,462.0
2020-06-29 16:00:00+00:00,33.09,800.0,369.0,0.0,0.0,800.0,0.0,0.0,800.0,0.0,0.0,369.0,0.0,0.0,369.0
2020-06-29 17:00:00+00:00,34.95,844.0,245.0,0.0,0.0,844.0,0.0,0.0,844.0,0.0,0.0,245.0,0.0,0.0,245.0
2020-06-29 18:00:00+00:00,34.9,829.0,102.0,0.0,0.0,829.0,0.0,0.0,829.0,0.0,0.0,102.0,0.0,0.0,102.0
2020-06-29 19:00:00+00:00,38.19,844.0,15.0,0.0,0.0,844.0,0.0,0.0,844.0,0.0,0.0,15.0,0.0,0.0,15.0
2020-06-29 20:00:00+00:00,37.37,950.0,0.0,0.0,0.0,950.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 21:00:00+00:00,30.91,1030.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 22:00:00+00:00,37.27,1008.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29 23:00:00+00:00,34.01,996.0,0.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 00:00:00+00:00,32.57,952.0,0.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 01:00:00+00:00,31.98,931.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 02:00:00+00:00,32.13,1023.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 03:00:00+00:00,36.37,1050.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 04:00:00+00:00,37.91,1036.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 05:00:00+00:00,37.91,918.0,7.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2020-06-30 06:00:00+00:00,39.84,767.0,76.0,0.0,0.0,767.0,0.0,0.0,767.0,0.0,0.0,76.0,0.0,0.0,76.0
2020-06-30 07:00:00+00:00,39.94,529.0,210.0,0.0,0.0,529.0,0.0,0.0,529.0,0.0,0.0,210.0,0.0,0.0,210.0
2020-06-30 08:00:00+00:00,39.84,379.0,345.0,0.0,0.0,379.0,0.0,0.0,379.0,0.0,0.0,345.0,0.0,0.0,345.0
2020-06-30 09:00:00+00:00,40.01,269.0,445.0,0.0,0.0,269.0,0.0,0.0,269.0,0.0,0.0,445.0,0.0,0.0,445.0
2020-06-30 10:00:00+00:00,39.44,241.0,507.0,0.0,0.0,241.0,0.0,0.0,241.0,0.0,0.0,507.0,0.0,0.0,507.0
2020-06-30 11:00:00+00:00,39.19,318.0,539.0,0.0,0.0,318.0,0.0,0.0,318.0,0.0,0.0,539.0,0.0,0.0,539.0
2020-06-30 12:00:00+00:00,38.37,401.0,545.0,0.0,0.0,401.0,0.0,0.0,401.0,0.0,0.0,545.0,0.0,0.0,545.0
2020-06-30 13:00:00+00:00,37.19,584.0,535.0,0.0,0.0,584.0,0.0,0.0,584.0,0.0,0.0,535.0,0.0,0.0,535.0
2020-06-30 14:00:00+00:00,34.98,827.0,513.0,0.0,0.0,827.0,0.0,0.0,827.0,0.0,0.0,513.0,0.0,0.0,513.0
2020-06-30 15:00:00+00:00,37.37,1117.0,461.0,0.0,0.0,1117.0,0.0,0.0,1117.0,0.0,0.0,461.0,0.0,0.0,461.0
2020-06-30 16:00:00+00:00,38.8,1393.0,372.0,0.0,0.0,1393.0,0.0,0.0,1393.0,0.0,0.0,372.0,0.0,0.0,372.0
2020-06-30 17:00:00+00:00,39.9,1565.0,248.0,0.0,0.0,1565.0,0.0,0.0,1565.0,0.0,0.0,248.0,0.0,0.0,248.0
2020-06-30 18:00:00+00:00,39.04,1625.0,104.0,0.0,0.0,1625.0,0.0,0.0,1625.0,0.0,0.0,104.0,0.0,0.0,104.0
2020-06-30 19:00:00+00:00,39.84,1721.0,16.0,0.0,0.0,1721.0,0.0,0.0,1721.0,0.0,0.0,16.0,0.0,0.0,16.0
2020-06-30 20:00:00+00:00,39.76,1869.0,0.0,0.0,0.0,1869.0,0.0,0.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 21:00:00+00:00,38.14,1919.0,0.0,0.0,0.0,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 22:00:00+00:00,40.44,1900.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30 23:00:00+00:00,39.37,1963.0,0.0,0.0,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 00:00:00+00:00,38.99,1940.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 01:00:00+00:00,38.02,1828.0,0.0,0.0,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 02:00:00+00:00,37.91,1793.0,0.0,0.0,0.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 03:00:00+00:00,38.01,1802.0,0.0,0.0,0.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 04:00:00+00:00,38.8,1742.0,0.0,0.0,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 05:00:00+00:00,37.97,1619.0,7.0,0.0,0.0,1619.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2020-07-01 06:00:00+00:00,39.99,1428.0,52.0,0.0,0.0,1428.0,0.0,0.0,1428.0,0.0,0.0,52.0,0.0,0.0,52.0
2020-07-01 07:00:00+00:00,39.75,1076.0,128.0,0.0,0.0,1076.0,0.0,0.0,1076.0,0.0,0.0,128.0,0.0,0.0,128.0
2020-07-01 08:00:00+00:00,39.31,770.0,259.0,0.0,0.0,770.0,0.0,0.0,770.0,0.0,0.0,259.0,0.0,0.0,259.0
2020-07-01 09:00:00+00:00,38.86,681.0,425.0,0.0,0.0,681.0,0.0,0.0,681.0,0.0,0.0,425.0,0.0,0.0,425.0
2020-07-01 10:00:00+00:00,40.15,715.0,499.0,0.0,0.0,715.0,0.0,0.0,715.0,0.0,0.0,499.0,0.0,0.0,499.0
2020-07-01 11:00:00+00:00,39.41,843.0,539.0,0.0,0.0,843.0,0.0,0.0,843.0,0.0,0.0,539.0,0.0,0.0,539.0
2020-07-01 12:00:00+00:00,35.63,954.0,557.0,0.0,0.0,954.0,0.0,0.0,954.0,0.0,0.0,557.0,0.0,0.0,557.0
2020-07-01 13:00:00+00:00,28.47,1088.0,551.0,0.0,0.0,1088.0,0.0,0.0,1088.0,0.0,0.0,551.0,0.0,0.0,551.0
2020-07-01 14:00:00+00:00,27.5,1256.0,528.0,0.0,0.0,1256.0,0.0,0.0,1256.0,0.0,0.0,528.0,0.0,0.0,528.0
2020-07-01 15:00:00+00:00,31.99,1352.0,472.0,0.0,0.0,1352.0,0.0,0.0,1352.0,0.0,0.0,472.0,0.0,0.0,472.0
2020-07-01 16:00:00+00:00,33.29,1435.0,380.0,0.0,0.0,1435.0,0.0,0.0,1435.0,0.0,0.0,380.0,0.0,0.0,380.0
2020-07-01 17:00:00+00:00,37.5,1569.0,252.0,0.0,0.0,1569.0,0.0,0.0,1569.0,0.0,0.0,252.0,0.0,0.0,252.0
2020-07-01 18:00:00+00:00,39.26,1651.0,105.0,0.0,0.0,1651.0,0.0,0.0,1651.0,0.0,0.0,105.0,0.0,0.0,105.0
2020-07-01 19:00:00+00:00,40.12,1597.0,16.0,0.0,0.0,1597.0,0.0,0.0,1597.0,0.0,0.0,16.0,0.0,0.0,16.0
2020-07-01 20:00:00+00:00,40.25,1570.0,0.0,0.0,0.0,1570.0,0.0,0.0,1570.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 21:00:00+00:00,37.91,1567.0,0.0,0.0,0.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 22:00:00+00:00,34.53,1536.0,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01 23:00:00+00:00,30.91,1512.0,0.0,0.0,0.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 00:00:00+00:00,28.38,1582.0,0.0,0.0,0.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 01:00:00+00:00,27.5,1650.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 02:00:00+00:00,27.9,1737.0,0.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 03:00:00+00:00,30.19,1766.0,0.0,0.0,0.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 04:00:00+00:00,38.5,1788.0,0.0,0.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 05:00:00+00:00,39.7,1800.0,9.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2020-07-02 06:00:00+00:00,40.37,1610.0,82.0,0.0,0.0,1610.0,0.0,0.0,1610.0,0.0,0.0,82.0,0.0,0.0,82.0
2020-07-02 07:00:00+00:00,41.37,1365.0,228.0,0.0,0.0,1365.0,0.0,0.0,1365.0,0.0,0.0,228.0,0.0,0.0,228.0
2020-07-02 08:00:00+00:00,41.12,1231.0,358.0,0.0,0.0,1231.0,0.0,0.0,1231.0,0.0,0.0,358.0,0.0,0.0,358.0
2020-07-02 09:00:00+00:00,40.75,1363.0,458.0,0.0,0.0,1363.0,0.0,0.0,1363.0,0.0,0.0,458.0,0.0,0.0,458.0
2020-07-02 10:00:00+00:00,40.87,1422.0,519.0,0.0,0.0,1422.0,0.0,0.0,1422.0,0.0,0.0,519.0,0.0,0.0,519.0
2020-07-02 11:00:00+00:00,40.01,1406.0,553.0,0.0,0.0,1406.0,0.0,0.0,1406.0,0.0,0.0,553.0,0.0,0.0,553.0
2020-07-02 12:00:00+00:00,37.87,1544.0,571.0,0.0,0.0,1544.0,0.0,0.0,1544.0,0.0,0.0,571.0,0.0,0.0,571.0
2020-07-02 13:00:00+00:00,34.39,1738.0,564.0,0.0,0.0,1738.0,0.0,0.0,1738.0,0.0,0.0,564.0,0.0,0.0,564.0
2020-07-02 14:00:00+00:00,29.13,1929.0,539.0,0.0,0.0,1929.0,0.0,0.0,1929.0,0.0,0.0,539.0,0.0,0.0,539.0
2020-07-02 15:00:00+00:00,28.09,2259.0,484.0,0.0,0.0,2259.0,0.0,0.0,2259.0,0.0,0.0,484.0,0.0,0.0,484.0
2020-07-02 16:00:00+00:00,29.02,2469.0,390.0,0.0,0.0,2469.0,0.0,0.0,2469.0,0.0,0.0,390.0,0.0,0.0,390.0
2020-07-02 17:00:00+00:00,29.02,2539.0,259.0,0.0,0.0,2539.0,0.0,0.0,2539.0,0.0,0.0,259.0,0.0,0.0,259.0
2020-07-02 18:00:00+00:00,29.13,2619.0,110.0,0.0,0.0,2619.0,0.0,0.0,2619.0,0.0,0.0,110.0,0.0,0.0,110.0
2020-07-02 19:00:00+00:00,37.11,2523.0,17.0,0.0,0.0,2523.0,0.0,0.0,2523.0,0.0,0.0,17.0,0.0,0.0,17.0
2020-07-02 20:00:00+00:00,38.37,2451.0,0.0,0.0,0.0,2451.0,0.0,0.0,2451.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 21:00:00+00:00,32.18,2338.0,0.0,0.0,0.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 22:00:00+00:00,37.87,2277.0,0.0,0.0,0.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02 23:00:00+00:00,33.99,2165.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 00:00:00+00:00,29.02,2199.0,0.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 01:00:00+00:00,27.62,2118.0,0.0,0.0,0.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 02:00:00+00:00,29.02,2106.0,0.0,0.0,0.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 03:00:00+00:00,29.86,2194.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 04:00:00+00:00,35.87,2278.0,0.0,0.0,0.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 05:00:00+00:00,38.87,2325.0,9.0,0.0,0.0,2325.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2020-07-03 06:00:00+00:00,38.74,2229.0,84.0,0.0,0.0,2229.0,0.0,0.0,2229.0,0.0,0.0,84.0,0.0,0.0,84.0
2020-07-03 07:00:00+00:00,38.95,1810.0,230.0,0.0,0.0,1810.0,0.0,0.0,1810.0,0.0,0.0,230.0,0.0,0.0,230.0
2020-07-03 08:00:00+00:00,38.95,1316.0,368.0,0.0,0.0,1316.0,0.0,0.0,1316.0,0.0,0.0,368.0,0.0,0.0,368.0
2020-07-03 09:00:00+00:00,38.18,1006.0,475.0,0.0,0.0,1006.0,0.0,0.0,1006.0,0.0,0.0,475.0,0.0,0.0,475.0
2020-07-03 10:00:00+00:00,37.49,753.0,541.0,0.0,0.0,753.0,0.0,0.0,753.0,0.0,0.0,541.0,0.0,0.0,541.0
2020-07-03 11:00:00+00:00,37.87,698.0,570.0,0.0,0.0,698.0,0.0,0.0,698.0,0.0,0.0,570.0,0.0,0.0,570.0
2020-07-03 12:00:00+00:00,35.05,684.0,577.0,0.0,0.0,684.0,0.0,0.0,684.0,0.0,0.0,577.0,0.0,0.0,577.0
2020-07-03 13:00:00+00:00,31.72,752.0,566.0,0.0,0.0,752.0,0.0,0.0,752.0,0.0,0.0,566.0,0.0,0.0,566.0
2020-07-03 14:00:00+00:00,30.47,870.0,540.0,0.0,0.0,870.0,0.0,0.0,870.0,0.0,0.0,540.0,0.0,0.0,540.0
2020-07-03 15:00:00+00:00,32.3,951.0,482.0,0.0,0.0,951.0,0.0,0.0,951.0,0.0,0.0,482.0,0.0,0.0,482.0
2020-07-03 16:00:00+00:00,37.29,1018.0,388.0,0.0,0.0,1018.0,0.0,0.0,1018.0,0.0,0.0,388.0,0.0,0.0,388.0
2020-07-03 17:00:00+00:00,38.87,1067.0,257.0,0.0,0.0,1067.0,0.0,0.0,1067.0,0.0,0.0,257.0,0.0,0.0,257.0
2020-07-03 18:00:00+00:00,37.02,1079.0,107.0,0.0,0.0,1079.0,0.0,0.0,1079.0,0.0,0.0,107.0,0.0,0.0,107.0
2020-07-03 19:00:00+00:00,35.3,1203.0,16.0,0.0,0.0,1203.0,0.0,0.0,1203.0,0.0,0.0,16.0,0.0,0.0,16.0
2020-07-03 20:00:00+00:00,36.15,1324.0,0.0,0.0,0.0,1324.0,0.0,0.0,1324.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 21:00:00+00:00,31.49,1359.0,0.0,0.0,0.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 22:00:00+00:00,34.49,1370.0,0.0,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03 23:00:00+00:00,28.1,1436.0,0.0,0.0,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 00:00:00+00:00,27.1,1434.0,0.0,1434.0,0.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 01:00:00+00:00,27.02,1346.0,0.0,1346.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 02:00:00+00:00,26.0,1240.0,0.0,1240.0,0.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 03:00:00+00:00,26.0,1205.0,0.0,1205.0,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 04:00:00+00:00,26.09,1217.0,0.0,1217.0,0.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04 05:00:00+00:00,27.1,1137.0,8.0,1137.0,0.0,1137.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0
2020-07-04 06:00:00+00:00,27.13,985.0,81.0,985.0,0.0,985.0,0.0,0.0,985.0,81.0,0.0,81.0,0.0,0.0,81.0
2020-07-04 07:00:00+00:00,27.13,812.0,232.0,812.0,0.0,812.0,0.0,0.0,812.0,232.0,0.0,232.0,0.0,0.0,232.0
2020-07-04 08:00:00+00:00,27.22,602.0,362.0,602.0,0.0,602.0,0.0,0.0,602.0,362.0,0.0,362.0,0.0,0.0,362.0
2020-07-04 09:00:00+00:00,28.1,445.0,466.0,445.0,0.0,445.0,0.0,0.0,445.0,466.0,0.0,466.0,0.0,0.0,466.0
2020-07-04 10:00:00+00:00,28.44,380.0,532.0,380.0,0.0,380.0,0.0,0.0,380.0,532.0,0.0,532.0,0.0,0.0,532.0
2020-07-04 11:00:00+00:00,30.5,288.0,560.0,288.0,0.0,288.0,0.0,0.0,288.0,560.0,0.0,560.0,0.0,0.0,560.0
2020-07-04 12:00:00+00:00,30.18,240.0,568.0,240.0,0.0,240.0,0.0,0.0,240.0,568.0,0.0,568.0,0.0,0.0,568.0
2020-07-04 13:00:00+00:00,26.09,299.0,560.0,299.0,0.0,299.0,0.0,0.0,299.0,560.0,0.0,560.0,0.0,0.0,560.0
