,price,solar,wind,Forecasted Load,Actual Load,Residual Load,Imbalance Long,Imbalance Short,gas,oil,ets,gas_with_ets,emissions
2022-11-03 22:00:00+00:00,113.72,5.58659217877095e-05,0.08119753777280359,6261.0,5931.8,5496.4,103.31,122.64,6.854985941780935,88.62366727193196,78.01416666666667,10.978682604576935,0.14184027917084605
2022-11-03 23:00:00+00:00,151.15,0.0,0.10231300130572654,5656.0,5424.5,4876.0,57.68,235.45,6.851576219664677,88.69883391062419,78.07708333333333,10.978598550854676,0.16221199344834009
2022-11-04 00:00:00+00:00,147.25,0.0,0.13779145681775787,4988.0,5007.3,4268.6,127.66,161.8,6.848166497548418,88.77400054931641,78.14,10.97851449713242,0.15874988508345614
2022-11-04 01:00:00+00:00,146.15,0.0,0.15855250886028727,4632.0,4699.0,3849.0,131.44,153.76,6.8447567754321605,88.84916718800862,78.12069444444444,10.974084316060829,0.157489713051872
2022-11-04 02:00:00+00:00,135.3,0.0,0.18690542809177393,4415.0,4562.2,3560.2,130.62,138.22,6.841347053315902,88.92433382670085,78.10138888888889,10.969654134989234,0.15010349312733892
2022-11-04 03:00:00+00:00,122.13,0.0,0.18947957470621152,4312.0,4485.0,3469.2,88.34,145.57,6.837937331199644,88.99950046539307,78.08208333333333,10.965223953917643,0.1428086767467791
2022-11-04 04:00:00+00:00,135.27,0.0,0.2046073493751166,4272.0,4461.0,3364.1,81.87,176.15,6.834527609083385,89.0746671040853,78.06277777777778,10.960793772846053,0.1492485652085938
2022-11-04 05:00:00+00:00,154.74,0.0,0.21872784928185038,4351.0,4571.6,3399.0000000000005,104.54,195.88,6.831117886967126,89.1498337427775,78.04347222222222,10.956363591774458,0.15901109978133582
2022-11-04 06:00:00+00:00,166.77,5.58659217877095e-05,0.2536094012311136,4656.0,4912.3,3552.5999999999995,20.61,241.65,6.827708164850868,89.22500038146973,78.02416666666667,10.951933410702868,0.16306707114084812
2022-11-04 07:00:00+00:00,166.46,0.033016759776536314,0.2894049617608655,5208.0,5478.5,3867.9,105.11,179.47,6.82429844273461,89.30016702016195,78.00486111111111,10.947503229631277,0.159739094955024
2022-11-04 08:00:00+00:00,154.92,0.18167597765363128,0.2902630106323447,6335.0,6233.5,4352.2,85.47,193.87,6.820888720618352,89.37533365885416,77.98555555555555,10.943073048559684,0.15147309651992166
2022-11-04 09:00:00+00:00,139.89,0.3374860335195531,0.2425853385562395,6853.0,6430.0,4525.4,91.68,174.79,6.817478998502093,89.45050029754638,77.96625,10.938642867488092,0.14501161224484144
2022-11-04 10:00:00+00:00,123.27,0.42016759776536317,0.18393956351426974,6969.0,6371.6,4633.4,70.67,173.67,6.814069276385835,89.52566693623861,77.94694444444444,10.9342126864165,0.13899958233963317
2022-11-04 11:00:00+00:00,118.0,0.46692737430167597,0.14064540197724304,7134.0,6411.3,4821.5,56.1,176.56,6.810659554269576,89.60083357493083,77.9276388888889,10.92978250534491,0.1383364578695078
2022-11-04 12:00:00+00:00,112.8,0.5139664804469274,0.09197910837530313,6795.0,6253.4,4840.299999999999,98.73,126.62,6.8072498321533175,89.67600021362304,77.90833333333333,10.925352324273316,0.13836436360335813
2022-11-04 13:00:00+00:00,112.44,0.528268156424581,0.06838276440962507,6670.0,6189.7,4877.499999999999,99.74,124.6,6.80384011003706,89.75116685231527,77.88902777777778,10.920922143201723,0.13958003517976492
2022-11-04 14:00:00+00:00,112.58,0.47592178770949717,0.051520238761425106,7021.0,6401.8,5273.700000000001,64.47,156.06,6.800430387920801,89.82633349100749,77.86972222222222,10.916491962130134,0.14043592691799547
2022-11-04 15:00:00+00:00,139.59,0.364804469273743,0.04109307964931916,7051.0,6379.1,5505.8,86.82,171.69,6.797020665804543,89.90150012969971,77.85041666666666,10.912061781058544,0.1563945544364328
2022-11-04 16:00:00+00:00,158.42,0.1710055865921788,0.041522104085058756,7012.0,6371.2,5842.499999999999,150.08,167.81,6.793610943688284,89.97666676839192,77.83111111111111,10.90763159998695,0.16746931949352623
2022-11-04 17:00:00+00:00,179.38,0.009329608938547486,0.06625629546726357,7009.0,6469.2,6097.3,181.69,175.72,6.790201221572026,90.05183340708415,77.81180555555555,10.90320141891536,0.17803128467723078
2022-11-04 18:00:00+00:00,217.74,5.58659217877095e-05,0.09378847229994404,7423.0,6791.5,6288.599999999999,231.97,203.92,6.786791499455767,90.12700004577636,77.7925,10.898771237843768,0.1971319223600746
2022-11-04 19:00:00+00:00,195.58,5.58659217877095e-05,0.09966424174594292,7396.0,6861.1,6326.7,205.73,185.36,6.783381777339509,90.2021666844686,77.77319444444444,10.894341056772175,0.18442046771282355
2022-11-04 20:00:00+00:00,187.0,5.58659217877095e-05,0.09649319156873716,7057.0,6629.3,6111.9,192.78,180.92,6.779972055223251,90.2773333231608,77.7538888888889,10.889910875700584,0.18026316064338382
2022-11-04 21:00:00+00:00,174.0,5.58659217877095e-05,0.08839768699869427,6728.0,6277.6,5803.6,168.79,181.23,6.776562333106992,90.35249996185304,77.73458333333333,10.885480694628992,0.17415378378667262
2022-11-04 22:00:00+00:00,159.78,5.58659217877095e-05,0.07543368774482372,6283.0,5826.3,5421.8,139.53,184.23,6.773152610990734,90.42766660054524,77.71527777777777,10.8810505135574,0.16782303451874714
2022-11-04 23:00:00+00:00,146.67,5.58659217877095e-05,0.06929677299011379,5671.0,5356.6,4985.0,142.42,151.19,6.769742888874475,90.50283323923746,77.69597222222222,10.876620332485809,0.16174667258432493
2022-11-05 00:00:00+00:00,133.79,0.0,0.06795373997388547,5192.0,4918.7,4554.4,121.07,144.91,6.766333166758217,90.57799987792968,77.67666666666666,10.872190151414216,0.15546720866656782
2022-11-05 01:00:00+00:00,118.76,0.0,0.0629919791083753,4796.0,4642.5,4304.8,105.99,130.22,6.762923444641959,90.65316651662192,77.65736111111111,10.867759970342624,0.1479237722457812
2022-11-05 02:00:00+00:00,114.99,0.0,0.049524342473419136,4511.0,4452.5,4187.0,109.8,119.72,6.7595137225257,90.72833315531412,77.63805555555555,10.863329789271033,0.14694349881198532
2022-11-05 03:00:00+00:00,114.99,0.0,0.041596717030404774,4338.0,4361.8,4138.8,102.46,126.51,6.756104000409442,90.80349979400634,77.61875,10.858899608199442,0.14755658122021661
2022-11-05 04:00:00+00:00,114.99,0.0,0.030572654355530686,4256.0,4307.1,4143.200000000001,101.89,126.39,6.752694278293183,90.87866643269857,77.59944444444444,10.85446942712785,0.14828433880546696
2022-11-05 05:00:00+00:00,114.36,0.0,0.028110427159112102,4258.0,4300.4,4149.7,108.46,120.31,6.749284556176925,90.9538330713908,77.58013888888888,10.85003924605626,0.1480888993965781
2022-11-05 06:00:00+00:00,120.0,0.0,0.026562208543182243,4346.0,4383.0,4240.6,107.25,132.12,6.7458748340606665,91.028999710083,77.56083333333333,10.845609064984666,0.15115189409723137
2022-11-05 07:00:00+00:00,118.6,0.06089385474860335,0.017851147174034694,4370.0,4528.4,4323.7,119.42,117.85,6.742465111944409,91.10416634877522,77.54152777777777,10.841178883913074,0.15041156538708805
2022-11-05 08:00:00+00:00,110.5,0.3091061452513966,0.01753404215631412,4806.0,4912.7,4265.4,79.58,134.65,6.73905538982815,91.17933298746745,77.52222222222223,10.836748702841485,0.1444164898872247
2022-11-05 09:00:00+00:00,107.04,0.5262011173184358,0.011900764782689796,5367.0,5220.5,4214.8,85.16,124.86,6.735645667711891,91.25449962615969,77.50291666666666,10.832318521769892,0.14153372747899545
2022-11-05 10:00:00+00:00,102.58,0.6272625698324023,0.008076851333706397,5663.0,5228.9,4062.7999999999993,55.01,146.44,6.732235945595633,91.3296662648519,77.48361111111112,10.8278883406983,0.13892084654957748
2022-11-05 11:00:00+00:00,106.46,0.6737430167597765,0.004439470248088043,5780.0,5356.2,4126.4,68.24,140.22,6.728826223479374,91.4048329035441,77.46430555555555,10.823458159626709,0.1408907671549258
2022-11-05 12:00:00+00:00,109.2,0.6782681564245809,0.0027047192687931357,5729.0,5421.1,4192.5,75.94,135.98,6.725416501363116,91.47999954223631,77.445,10.819027978555116,0.14237615288039498
2022-11-05 13:00:00+00:00,108.48,0.6524022346368715,0.0030777839955232235,5492.0,5289.8,4105.5,78.39,122.42,6.722006779246858,91.55516618092857,77.42569444444445,10.814597797483524,0.14227598804134686
2022-11-05 14:00:00+00:00,107.04,0.5737430167597766,0.0037493005036373815,5461.0,5180.0,4132.9,72.44,125.92,6.7185970571306,91.63033281962078,77.40638888888888,10.810167616411931,0.14190662053956368
2022-11-05 15:00:00+00:00,113.8,0.42279329608938543,0.0058198097369893675,5399.0,5149.0,4361.0,85.1,124.86,6.715187335014341,91.705499458313,77.38708333333334,10.80573743534034,0.146104755058018
2022-11-05 16:00:00+00:00,157.27,0.1764245810055866,0.011415780637940683,5317.0,5197.6,4820.6,120.96,181.67,6.711777612898082,91.7806660970052,77.36777777777777,10.80130725426875,0.1705914758172614
2022-11-05 17:00:00+00:00,170.0,0.008603351955307263,0.025032643163588882,5671.0,5420.4,5270.8,61.85,276.35,6.708367890781824,91.85583273569743,77.34847222222223,10.79687707319716,0.1770437114600258
2022-11-05 18:00:00+00:00,163.29,0.0001675977653631285,0.03547845551203133,6570.0,6007.5,5817.0,156.21,170.41,6.7049581686655655,91.93099937438964,77.32916666666667,10.792446892125565,0.1717381509685071
2022-11-05 19:00:00+00:00,149.99,0.000111731843575419,0.04394702480880432,6689.0,6197.0,5961.2,140.56,158.86,6.701548446549308,92.00616601308188,77.30986111111112,10.788016711053974,0.16356767672945743
2022-11-05 20:00:00+00:00,148.49,5.58659217877095e-05,0.053385562395075546,6482.0,6005.5,5719.2,117.44,173.12,6.698138724433049,92.08133265177408,77.29055555555556,10.783586529982385,0.1625317758825276
2022-11-05 21:00:00+00:00,129.0,5.58659217877095e-05,0.06480134303301623,6152.0,5627.2,5279.7,102.06,152.78,6.694729002316791,92.15649929046631,77.27125,10.77915634891079,0.15176145790974507
2022-11-05 22:00:00+00:00,114.72,0.0,0.0812534974818131,5719.0,5250.8,4815.2,66.6,160.6,6.691319280200532,92.23166592915852,77.25194444444445,10.774726167839198,0.14357995507775256
2022-11-05 23:00:00+00:00,138.34,0.0,0.10477522850214513,5192.0,4842.7,4281.0,132.13,143.79,6.687909558084273,92.30683256785076,77.23263888888889,10.770295986767607,0.15600422653161827
2022-11-06 00:00:00+00:00,130.36,0.0,0.11656407386681589,4744.0,4488.7,3863.8,98.64,155.18,6.684499835968016,92.38199920654296,77.21333333333334,10.765865805696016,0.15153427118507104
2022-11-06 01:00:00+00:00,110.94,0.0,0.16187278492818505,4343.0,4229.8,3362.0,87.29,128.72,6.681090113851757,92.4571658452352,77.19402777777778,10.761435624624422,0.13865041321029575
2022-11-06 02:00:00+00:00,96.09,0.0,0.22592799850774106,4077.0,4088.5,2877.3,87.51,102.83,6.677680391735499,92.5323324839274,77.17472222222223,10.757005443552831,0.1270129354649626
2022-11-06 03:00:00+00:00,92.65,0.0,0.26536094012311134,3954.0,3985.9,2563.3,76.52,103.54,6.67427066961924,92.60749912261964,77.15541666666667,10.75257526248124,0.12302876653676066
2022-11-06 04:00:00+00:00,96.09,0.0,0.26843872411863456,3880.0,3941.7,2502.6,66.75,115.39,6.670860947502982,92.68266576131184,77.1361111111111,10.748145081409648,0.12483156224717806
2022-11-06 05:00:00+00:00,96.11,0.0,0.22458496549151277,3868.0,3954.2,2750.2,69.9,108.7,6.667451225386723,92.75783240000408,77.11680555555556,10.743714900338055,0.12733564532024474
2022-11-06 06:00:00+00:00,102.04,0.0,0.2111732885655661,3909.0,4012.3,2880.2,91.8,110.13,6.6640415032704645,92.83299903869629,77.0975,10.739284719266465,0.13128212159478952
2022-11-06 07:00:00+00:00,98.87,0.05201117318435754,0.20997948144002984,3791.0,4018.5,2799.7,86.7,106.59,6.660631781154207,92.90816567738852,77.07819444444445,10.734854538194874,0.1294061023506282
2022-11-06 08:00:00+00:00,92.61,0.2623463687150838,0.1804700615556799,3990.0,4334.4,2897.3,-73.18,147.38,6.657222059037948,92.98333231608072,77.05888888888889,10.73042435712328,0.1263537094412211
2022-11-06 09:00:00+00:00,90.93,0.4622905027932961,0.13426599515015855,4427.0,4751.9,3204.5999999999995,4.62,152.42,6.65381233692169,93.05849895477294,77.03958333333334,10.725994176051689,0.12664974186642813
2022-11-06 10:00:00+00:00,94.24,0.5462569832402234,0.10248088043275508,4843.0,5064.2,3536.9999999999995,76.72,105.95,6.650402614805431,93.13366559346515,77.02027777777778,10.721563994980098,0.1294651053354952
2022-11-06 11:00:00+00:00,92.1,0.5839106145251397,0.07409065472859541,5109.0,5345.9,3903.5,63.53,114.61,6.646992892689173,93.2088322321574,77.00097222222222,10.717133813908507,0.12928683054546652
2022-11-06 12:00:00+00:00,95.16,0.5743016759776536,0.06371945532549898,5210.0,5501.5,4131.9,44.56,141.57,6.6435831705729145,93.28399887084962,76.98166666666667,10.712703632836917,0.13133511391368258
2022-11-06 13:00:00+00:00,96.4,0.5315083798882682,0.07884722999440402,5028.0,5262.6,3888.500000000001,85.13,106.57,6.640173448456656,93.35916550954182,76.96236111111111,10.708273451765322,0.13171940658507134
2022-11-06 14:00:00+00:00,105.0,0.4454189944134078,0.10378660697631038,4852.0,5007.4,3653.7,88.86,117.15,6.636763726340398,93.43433214823403,76.94305555555556,10.703843270693731,0.13578962883829387
2022-11-06 15:00:00+00:00,114.38,0.29966480446927374,0.11104271591121061,4730.0,4947.7,3816.0,80.47,142.37,6.633354004224139,93.50949878692629,76.92375,10.69941308962214,0.1411711347212214
2022-11-06 16:00:00+00:00,134.08,0.10882681564245811,0.12005222906174219,4655.0,4997.1,4158.700000000001,89.63,173.4,6.629944282107881,93.5846654256185,76.90444444444445,10.694982908550548,0.1521244822409395
2022-11-06 17:00:00+00:00,155.61,0.005642458100558659,0.15801156500652863,5085.0,5241.1,4383.9,133.64,175.81,6.626534559991622,93.6598320643107,76.88513888888889,10.690552727478956,0.1617847274167135
2022-11-06 18:00:00+00:00,144.59,0.0,0.17116209662376422,5918.0,5800.4,4882.799999999999,133.3,155.38,6.623124837875364,93.73499870300292,76.86583333333333,10.686122546407365,0.15397979276192875
2022-11-06 19:00:00+00:00,144.01,0.0,0.16698377168438722,6106.0,6058.3,5163.1,136.02,151.39,6.619715115759106,93.81016534169515,76.84652777777778,10.681692365335772,0.15344813458833273
2022-11-06 20:00:00+00:00,147.7,0.0,0.16489460921469876,6089.0,5953.3,5069.3,137.66,157.11,6.616305393642847,93.88533198038738,76.82722222222222,10.67726218426418,0.1557916917063396
2022-11-06 21:00:00+00:00,140.0,5.58659217877095e-05,0.16273083379966424,5928.0,5618.3,4745.8,131.57,147.94,6.612895671526589,93.9604986190796,76.80791666666667,10.672832003192587,0.1522433026883664
2022-11-06 22:00:00+00:00,133.31,0.0,0.1566125722812908,5604.0,5241.1,4401.5,117.94,147.9,6.60948594941033,94.0356652577718,76.78861111111111,10.668401822120996,0.14955426336145972
2022-11-06 23:00:00+00:00,142.95,0.0,0.144599888080582,5080.0,4820.5,4045.3,143.31,142.62,6.606076227294072,94.11083189646403,76.76930555555556,10.663971641049406,0.15630820560290992
2022-11-07 00:00:00+00:00,103.8,0.0,0.13296026860660323,4484.0,4546.1,3833.3,99.08,107.8,6.6026665051778135,94.18599853515624,76.75,10.659541459977811,0.13580793373821817
2022-11-07 01:00:00+00:00,103.2,0.0,0.11423241932475284,4156.0,4321.3,3708.9,92.51,112.79,6.599256783061556,94.26116517384848,76.71958333333333,10.654523964399557,0.1369428982541485
2022-11-07 02:00:00+00:00,102.65,0.0,0.09561648946092148,3946.0,4193.0,3680.4,98.82,106.23,6.595847060945297,94.33633181254068,76.68916666666667,10.649506468821295,0.13793049773277682
2022-11-07 03:00:00+00:00,100.89,0.0,0.09210968102965865,3870.0,4124.1,3630.3,94.06,107.03,6.592437338829038,94.41149845123292,76.65875,10.64448897324304,0.1372788203377281
2022-11-07 04:00:00+00:00,105.09,0.0,0.0962133930236896,3852.0,4123.7,3607.9,87.66,120.08,6.58902761671278,94.48666508992513,76.62833333333333,10.63947147766478,0.13936648635558735
2022-11-07 05:00:00+00:00,131.34,0.0,0.1084872225331095,3952.0,4250.5,3668.9,81.95,156.58,6.585617894596521,94.56183172861736,76.59791666666666,10.63445398208652,0.1529554758225779
2022-11-07 06:00:00+00:00,154.31,0.0,0.11982839022570416,4324.0,4728.0,4085.6,171.5,137.55,6.582208172480264,94.63699836730956,76.5675,10.629436486508263,0.16417164255434835
2022-11-07 07:00:00+00:00,159.93,0.04044692737430168,0.14903935832867002,4930.0,5321.4,4450.0,174.24,147.14,6.578798450364005,94.7121650060018,76.53708333333333,10.624418990930003,0.16442658555191791
2022-11-07 08:00:00+00:00,146.2,0.20139664804469273,0.1770005595970901,6023.0,6110.2,4800.8,123.22,164.57,6.575388728247747,94.787331644694,76.50666666666666,10.619401495351743,0.15329360961417132
2022-11-07 09:00:00+00:00,103.8,0.35653631284916204,0.21087483678418206,6652.0,6334.1,4565.400000000001,98.14,107.93,6.571979006131488,94.86249828338624,76.47625,10.614383999773487,0.12697619960846138
2022-11-07 10:00:00+00:00,102.65,0.45217877094972064,0.24993471367282225,6818.0,6396.6,4247.300000000001,91.18,109.69,6.568569284015229,94.93766492207844,76.44583333333333,10.60936650419523,0.12365860137586374
2022-11-07 11:00:00+00:00,100.32,0.5030167597765363,0.2880805819809737,6989.0,6521.9,4077.1,42.0,135.27,6.565159561898971,95.01283156077068,76.41541666666666,10.604349008616971,0.1197870488862171
2022-11-07 12:00:00+00:00,97.68,0.4648603351955307,0.30322700988621526,6676.0,6462.8,4005.1,51.58,135.18,6.5617498397827125,95.08799819946287,76.38499999999999,10.599331513038711,0.1176946586864415
2022-11-07 13:00:00+00:00,98.87,0.3935754189944134,0.29806006342100355,6567.0,6406.3,4103.9,79.72,116.9,6.558340117666455,95.16316483815513,76.35458333333334,10.594314017460457,0.11899554703591207
2022-11-07 14:00:00+00:00,99.2,0.283463687150838,0.28791270285394516,6918.0,6585.6,4534.700000000001,63.81,134.46,6.554930395550196,95.23833147684734,76.32416666666667,10.589296521882195,0.11982958113635594
2022-11-07 15:00:00+00:00,107.0,0.17597765363128492,0.3220481253497482,6921.0,6554.1,4512.6,86.85,127.79,6.551520673433938,95.31349811553956,76.29375,10.58427902630394,0.12261368139573872
2022-11-07 16:00:00+00:00,147.25,0.06966480446927374,0.37522850214512216,6901.0,6584.4,4448.099999999999,151.73,142.81,6.548110951317679,95.38866475423175,76.26333333333334,10.57926153072568,0.14213610955126932
2022-11-07 17:00:00+00:00,154.31,0.002793296089385475,0.4541130386121992,7004.0,6709.4,4269.9,94.5,212.9,6.54470122920142,95.463831392924,76.23291666666667,10.57424403514742,0.14153018276927862
2022-11-07 18:00:00+00:00,159.72,5.58659217877095e-05,0.5330162283156128,7465.0,7014.1,4156.5,149.78,169.06,6.5412915070851625,95.53899803161622,76.2025,10.56922653956916,0.1394738833852496
2022-11-07 19:00:00+00:00,149.54,0.000111731843575419,0.5631225517627308,7409.0,7135.3,4116.200000000001,138.03,160.48,6.537881784968904,95.61416467030844,76.17208333333333,10.564209043990903,0.13190663296001714
2022-11-07 20:00:00+00:00,125.53,0.000111731843575419,0.6008580488714792,7087.0,6943.1,3721.7,89.37,160.18,6.534472062852646,95.68933130900064,76.14166666666667,10.559191548412644,0.11680259934816112
2022-11-07 21:00:00+00:00,103.61,5.58659217877095e-05,0.6201454952434248,6782.0,6493.7,3168.9999999999995,64.74,139.88,6.531062340736387,95.76449794769287,76.11125,10.554174052834387,0.10436166295916566
2022-11-07 22:00:00+00:00,102.0,5.58659217877095e-05,0.6438537586271218,6348.0,5969.8,2518.0,85.71,118.14,6.527652618620129,95.83966458638508,76.08083333333333,10.54915655725613,0.10302715533284447
2022-11-07 23:00:00+00:00,96.03,0.0,0.6401044581234844,5700.0,5445.4,2013.8,102.59,90.6,6.52424289650387,95.91483122507732,76.05041666666666,10.544139061677871,0.10085754321621387
2022-11-08 00:00:00+00:00,88.01,0.0,0.6282409998134676,4890.0,5049.2,1681.1999999999998,37.26,131.94,6.520833174387612,95.98999786376952,76.02,10.539121566099611,0.09779557620604859
2022-11-08 01:00:00+00:00,85.76,0.0,0.6203879873157994,4518.0,4763.1,1437.2000000000005,-323.31,426.1,6.517423452271354,95.94017646426246,75.99208333333333,10.534236216285354,0.09750166953968992
2022-11-08 02:00:00+00:00,79.76,0.0,0.6060809550457005,4296.0,4612.2,1362.9999999999995,-89.72,222.62,6.514013730155095,95.8903550647554,75.96416666666666,10.529350866471097,0.09526819046059486
2022-11-08 03:00:00+00:00,72.25,0.0,0.5810669651184481,4208.0,4521.9,1406.7999999999993,-567.93,734.04,6.510604008038837,95.84053366524832,75.93625,10.524465516656836,0.09270792316834281
2022-11-08 04:00:00+00:00,88.01,0.0,0.5729714605484052,4163.0,4484.6,1412.9,-138.22,284.73,6.507194285922578,95.79071226574126,75.90833333333333,10.519580166842577,0.10195149690284339
2022-11-08 05:00:00+00:00,96.1,0.0,0.5518933034881552,4225.0,4584.6,1625.9,109.76,81.15,6.50378456380632,95.7408908662342,75.88041666666666,10.51469481702832,0.10745874314437813
2022-11-08 06:00:00+00:00,132.61,0.0,0.5111919418019026,4515.0,4883.1,2142.6000000000004,118.77,150.35,6.5003748416900615,95.69106946672711,75.85249999999999,10.509809467214062,0.12945875446814387
2022-11-08 07:00:00+00:00,138.16,0.021452513966480447,0.508170117515389,5032.0,5404.1,2641.400000000001,119.38,161.48,6.496965119573803,95.64124806722003,75.82458333333332,10.504924117399804,0.13171597265038462
2022-11-08 08:00:00+00:00,120.81,0.1488268156424581,0.5892557358701734,6084.0,6315.2,2889.8,99.75,139.51,6.493555397457545,95.59142666771298,75.79666666666667,10.500038767585544,0.11543797811448406
2022-11-08 09:00:00+00:00,113.87,0.27737430167597765,0.6016414847976124,6587.0,6607.0,2885.1,102.62,124.1,6.490145675341286,95.54160526820591,75.76875,10.495153417771286,0.10993356240811678
2022-11-08 10:00:00+00:00,99.5,0.3361452513966481,0.5699123297892185,6702.0,6738.7,3081.7,89.79,108.87,6.486735953225028,95.49178386869885,75.74083333333333,10.490268067957029,0.10337307306419444
2022-11-08 11:00:00+00:00,96.58,0.3547486033519553,0.4867375489647454,6832.0,6946.9,3702.5,54.93,140.76,6.483326231108769,95.44196246919178,75.71291666666666,10.48538271814277,0.10609987648475078
2022-11-08 12:00:00+00:00,98.0,0.33195530726256983,0.5130759186718896,6527.0,6837.4,3492.5999999999995,85.73,111.57,6.479916508992512,95.39214106968473,75.685,10.48049736832851,0.1056451868030297
2022-11-08 13:00:00+00:00,100.75,0.2837988826815642,0.5179257601193807,6392.0,6756.6,3472.0000000000005,90.02,111.4,6.476506786876253,95.34231967017764,75.65708333333333,10.475612018514251,0.10719624259203277
2022-11-08 14:00:00+00:00,106.0,0.25424581005586594,0.5135609028166387,6711.0,6817.1,3608.8,99.39,112.41,6.473097064759994,95.29249827067058,75.62916666666666,10.470726668699994,0.11034649803822003
2022-11-08 15:00:00+00:00,131.28,0.1929050279329609,0.47892184293975004,6737.0,6736.7,3823.9,83.04,176.19,6.469687342643736,95.24267687116352,75.60125,10.465841318885737,0.12666474190149046
2022-11-08 16:00:00+00:00,145.0,0.060726256983240225,0.3904681962320463,6702.0,6684.6,4482.6,139.0,151.01,6.466277620527477,95.19285547165644,75.57333333333332,10.460955969071478,0.13987410084550267
2022-11-08 17:00:00+00:00,156.89,0.002011173184357542,0.36123857489274386,6796.0,6716.1,4775.9,148.71,168.43,6.462867898411219,95.14303407214936,75.54541666666667,10.456070619257218,0.14827378613968484
2022-11-08 18:00:00+00:00,158.9,5.58659217877095e-05,0.3325685506435367,7296.0,7029.4,5246.4,148.92,169.01,6.4594581762949606,95.0932126726423,75.5175,10.45118526944296,0.15048873987397637
2022-11-08 19:00:00+00:00,147.78,5.58659217877095e-05,0.3096810296586458,7257.0,7151.9,5491.599999999999,154.89,140.9,6.456048454178703,95.04339127313524,75.48958333333333,10.446299919628702,0.14543867507669977
2022-11-08 20:00:00+00:00,127.95,5.58659217877095e-05,0.319268793135609,6941.0,6959.5,5247.799999999999,112.74,142.85,6.452638732062444,94.99356987362816,75.46166666666666,10.441414569814444,0.1342604095435758
2022-11-08 21:00:00+00:00,129.22,5.58659217877095e-05,0.2948330535347883,6634.0,6487.3,4906.599999999999,103.25,156.13,6.449229009946185,94.9437484741211,75.43374999999999,10.436529220000184,0.13718890667672815
2022-11-08 22:00:00+00:00,112.26,5.58659217877095e-05,0.2825405707890319,6199.0,5944.9,4430.099999999999,103.32,123.6,6.445819287829927,94.89392707461404,75.40583333333333,10.431643870185926,0.12946378232600136
2022-11-08 23:00:00+00:00,107.35,0.0,0.27250512963999257,5489.0,5367.6,3906.7000000000007,112.82,101.54,6.442409565713668,94.84410567510696,75.37791666666666,10.426758520371669,0.12833318397750326
2022-11-09 00:00:00+00:00,101.75,0.0,0.2600634210035441,4805.0,4901.3,3507.1000000000004,98.82,105.07,6.4389998435974105,94.79428427559988,75.35,10.42187317055741,0.12676493573292155
2022-11-09 01:00:00+00:00,100.41,0.0,0.24713672822234659,4439.0,4689.5,3364.6,102.21,98.44,6.435590121481152,94.74446287609284,75.19458333333333,10.410248386779152,0.12713534440088603
2022-11-09 02:00:00+00:00,97.27,0.0,0.21777653422868867,4221.0,4543.4,3375.9,91.61,103.59,6.432180399364894,94.69464147658576,75.03916666666666,10.398623603000893,0.1273381030664107
2022-11-09 03:00:00+00:00,97.27,0.0,0.20438351053907855,4134.0,4471.9,3376.2,86.3,107.92,6.428770677248635,94.64482007707868,74.88374999999999,10.386998819222637,0.12823106341495674
2022-11-09 04:00:00+00:00,100.0,0.0,0.2134676366349562,4090.0,4454.0,3309.6,83.02,114.67,6.425360955132376,94.5949986775716,74.72833333333332,10.375374035444375,0.12925088827721443
2022-11-09 05:00:00+00:00,124.06,0.0,0.18569296772990113,4151.0,4551.0,3555.5,76.44,162.1,6.421951233016118,94.54517727806454,74.57291666666666,10.363749251666118,0.14397767099248782
2022-11-09 06:00:00+00:00,145.53,0.0,0.16329043088975936,4436.0,4902.7,4027.3,103.2,182.75,6.41854151089986,94.49535587855748,74.41749999999999,10.352124467887858,0.15651931324135726
2022-11-09 07:00:00+00:00,156.38,0.0111731843575419,0.12775601566871853,4944.0,5466.6,4761.700000000001,116.76,196.04,6.415131788783602,94.4455344790504,74.26208333333334,10.340499684109602,0.16353233559170047
2022-11-09 08:00:00+00:00,148.51,0.11134078212290503,0.09660511098675621,5978.0,6227.5,5510.299999999999,141.04,156.49,6.411722066667343,94.39571307954334,74.10666666666667,10.328874900331344,0.15928950694897842
2022-11-09 09:00:00+00:00,135.17,0.29681564245810055,0.0863271777653423,6471.0,6499.2,5505.099999999999,93.76,169.74,6.408312344551085,94.34589168003627,73.95125,10.317250116553083,0.1513831884070293
2022-11-09 10:00:00+00:00,125.61,0.44039106145251394,0.08903189703413543,6585.0,6530.7,5265.099999999999,102.81,141.48,6.404902622434826,94.2960702805292,73.79583333333333,10.305625332774826,0.14538778005870814
2022-11-09 11:00:00+00:00,125.35,0.4519553072625698,0.08282036933407946,6712.0,6693.4,5440.4,109.3,140.81,6.401492900318567,94.24624888102214,73.64041666666667,10.294000548996568,0.14527576487507532
2022-11-09 12:00:00+00:00,123.64,0.4388826815642458,0.06907293415407574,6413.0,6521.4,5365.499999999999,120.8,126.55,6.3980831782023095,94.19642748151507,73.485,10.282375765218308,0.14546458161285866
2022-11-09 13:00:00+00:00,125.0,0.36508379888268155,0.062264502891251634,6280.0,6456.4,5469.099999999999,133.94,115.78,6.394673456086051,94.146606082008,73.32958333333333,10.27075098144005,0.14697719365485454
